# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000228397.3	LINC01635	lncRNA	6	10	7	0.2161	0.0769	0.0815
ENSG00000228398.3	HMGN2P25	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228399.1	AL109741.2	processed_pseudogene	1	1	0	0.1668	0.0593	0.0629
ENSG00000228400.2	AC079154.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228401.5	AL590226.1	lncRNA	13	7	6	0.5459	0.1943	0.2058
ENSG00000228403.1	AC035139.1	lncRNA	1	0	1	0.2095	0.0746	0.0790
ENSG00000228404.1	AP001468.1	lncRNA	0	28	32	0.0000	0.0000	0.0000
ENSG00000228407.2	AL139156.2	processed_pseudogene	3	0	3	0.5047	0.1796	0.1902
ENSG00000228408.6	AL031056.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228409.6	CCT6P1	transcribed_unprocessed_pseudogene	88	41	68	3.0140	1.0727	1.1361
ENSG00000228410.6	ELOCP24	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228410.6_PAR_Y	ELOCP24	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228411.1	CDY4P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228412.9	LNC-LBCS	lncRNA	6	5	1	0.0248	0.0088	0.0093
ENSG00000228413.1	AC024937.1	processed_pseudogene	2	2	1	0.3325	0.1184	0.1253
ENSG00000228414.7	LINC01185	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228415.3	PTMAP1	processed_pseudogene	1	1	0	0.1760	0.0626	0.0663
ENSG00000228417.1	AL360182.2	lncRNA	0	6	8	0.0000	0.0000	0.0000
ENSG00000228420.1	LINC01768	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228421.2	AC005013.1	lncRNA	0	25	18	0.0000	0.0000	0.0000
ENSG00000228422.5	LINC00687	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228423.2	AL357552.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228426.1	AL645634.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228427.3	AL590764.1	lncRNA	19	10	9	1.1635	0.4141	0.4386
ENSG00000228429.1	AC004910.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228430.9	AL162726.3	transcribed_unprocessed_pseudogene	1	0	1	0.0129	0.0046	0.0049
ENSG00000228431.1	ARL5AP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228432.1	DHFRP2	processed_pseudogene	1	1	0	0.1046	0.0372	0.0394
ENSG00000228433.2	OR7E23P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228434.1	AC004951.1	lncRNA	4	11	6	0.1226	0.0436	0.0462
ENSG00000228436.3	AL139260.1	lncRNA	34	42	49	0.9704	0.3454	0.3658
ENSG00000228437.5	LINC02474	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228438.1	AL445567.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228440.1	MTND5P6	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228444.2	AL137244.1	lncRNA	3	2	1	0.1984	0.0706	0.0748
ENSG00000228445.1	UGT1A2P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228446.2	ANKRD49P1	processed_pseudogene	1	0	1	0.0801	0.0285	0.0302
ENSG00000228450.2	AL049734.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228451.4	SDAD1P1	transcribed_processed_pseudogene	70	27	43	1.0042	0.3574	0.3785
ENSG00000228452.1	AC098484.1	lncRNA	0	13	22	0.0000	0.0000	0.0000
ENSG00000228453.1	RPS15AP9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228459.4	LINC01546	lncRNA	1	1	0	0.0127	0.0045	0.0048
ENSG00000228460.1	CYP2C59P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228462.1	RPS19P7	processed_pseudogene	2	2	0	0.2889	0.1028	0.1089
ENSG00000228463.10	AP006222.1	transcribed_processed_pseudogene	13	12	4	0.0904	0.0322	0.0341
ENSG00000228464.1	AC073614.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228465.1	TRAPPC2P10	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228466.1	TUBB4AP1	processed_pseudogene	1	0	1	0.0432	0.0154	0.0163
ENSG00000228467.2	AL845311.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228470.1	AL929236.1	lncRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000228471.1	AC018865.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228473.1	LIN28AP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228474.6	OST4	protein_coding	4965	3845	3877	473.3102	168.4510	178.4052
ENSG00000228476.2	CSTP1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228477.1	AL663070.1	processed_pseudogene	6	2	4	0.4734	0.1685	0.1784
ENSG00000228478.1	AL138885.2	lncRNA	1	1	0	0.1061	0.0378	0.0400
ENSG00000228480.1	AC130464.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228481.1	PRKCE-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228482.2	LINC01713	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228484.3	AL137025.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228485.1	GRK5-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228486.10	C2orf92	protein_coding	37	19	18	0.3255	0.1159	0.1227
ENSG00000228487.2	AL450263.1	lncRNA	1	5	5	0.0881	0.0314	0.0332
ENSG00000228488.1	AC092168.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228489.1	RPL21P50	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228492.2	RAB11FIP1P1	processed_pseudogene	26	78	75	0.8440	0.3004	0.3181
ENSG00000228495.2	LINC01013	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228496.1	AC106875.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228499.1	TMSB10P1	processed_pseudogene	4	3	1	1.7333	0.6169	0.6533
ENSG00000228501.2	RPL15P18	processed_pseudogene	2	1	1	0.1869	0.0665	0.0705
ENSG00000228502.1	EEF1A1P11	processed_pseudogene	77	44	33	3.1708	1.1285	1.1952
ENSG00000228503.1	AL357558.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228504.1	LINC01760	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228505.5	AC011897.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228506.2	AL513550.1	lncRNA	140	108	119	3.0942	1.1012	1.1663
ENSG00000228507.1	DAP3P2	processed_pseudogene	3	2	1	0.3365	0.1197	0.1268
ENSG00000228509.6	AC006460.1	lncRNA	8	284	287	0.0794	0.0283	0.0299
ENSG00000228510.2	AL359091.2	processed_pseudogene	7	4	3	0.2309	0.0822	0.0870
ENSG00000228513.1	AC023271.2	processed_pseudogene	1	2	1	0.0525	0.0187	0.0198
ENSG00000228517.3	CT47A7	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000228518.1	SURF6P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228519.3	RANBP1P1	processed_pseudogene	8	4	4	0.7551	0.2687	0.2846
ENSG00000228521.2	AC099552.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228522.2	AL845321.1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228523.1	DNAJB6P4	processed_pseudogene	1	0	1	0.0786	0.0280	0.0296
ENSG00000228525.1	AL353689.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228526.7	MIR34AHG	lncRNA	401	211	223	2.6357	0.9381	0.9935
ENSG00000228527.1	AC016396.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228528.2	AC068057.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228530.1	AL445687.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228532.4	SUMO2P21	processed_pseudogene	2	1	1	0.3972	0.1414	0.1497
ENSG00000228536.3	LYPLAL1-AS1	lncRNA	3	3	0	0.0605	0.0215	0.0228
ENSG00000228538.7	AC009411.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228539.1	AL157413.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228540.1	AC073326.1	lncRNA	1	0	1	0.1027	0.0365	0.0387
ENSG00000228541.1	AC093159.1	lncRNA	3	2	1	0.4047	0.1440	0.1525
ENSG00000228543.1	AC003684.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228544.1	CCDC183-AS1	lncRNA	78	87	81	1.8698	0.6655	0.7048
ENSG00000228546.2	PMS2P12	unprocessed_pseudogene	5	3	2	0.7647	0.2721	0.2882
ENSG00000228547.5	OR7E26P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228548.1	ITPKB-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228549.4	BX284668.2	lncRNA	3	1	2	0.0521	0.0185	0.0196
ENSG00000228550.1	AC073583.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228551.1	SNRPGP9	processed_pseudogene	3	0	3	0.7626	0.2714	0.2875
ENSG00000228553.1	AL389885.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228554.1	AC004837.2	lncRNA	4	2	2	0.3130	0.1114	0.1180
ENSG00000228557.1	HSPA8P17	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228559.2	AL033519.4	lncRNA	2	2	0	0.0644	0.0229	0.0243
ENSG00000228560.1	AL513323.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228561.2	AC026355.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228563.1	AL133247.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228564.2	LINC01005	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228566.2	AC013287.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228567.3	VN1R4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000228568.1	RPS15AP13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228570.7	NUTM2E	protein_coding	5	2	4	0.0789	0.0281	0.0297
ENSG00000228571.1	HSFY7P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228572.7	AL954722.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228572.7_PAR_Y	AL954722.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228573.1	AL138962.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228577.1	AC010731.1	lncRNA	38	15	26	4.9398	1.7581	1.8620
ENSG00000228578.1	TUBB1P2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228585.1	AC073143.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228586.1	AC005042.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228587.1	AL049748.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228589.3	SPCS2P4	processed_pseudogene	58	25	33	4.8715	1.7337	1.8362
ENSG00000228590.2	MIR4432HG	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228592.2	D21S2088E	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228593.1	CFTRP1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228594.4	FNDC10	protein_coding	4119	2062	2059	110.9213	39.4769	41.8097
ENSG00000228595.1	PAICSP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228596.1	AC013436.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228597.1	MTND4P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228598.1	MACC1-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228599.1	RPL7P52	processed_pseudogene	1	0	1	0.0771	0.0274	0.0291
ENSG00000228600.1	POLR2CP1	processed_pseudogene	1	0	1	0.0748	0.0266	0.0282
ENSG00000228601.1	RPL39P	processed_pseudogene	0	7	5	0.0000	0.0000	0.0000
ENSG00000228604.3	AL121759.1	lncRNA	1	2	1	0.0515	0.0183	0.0194
ENSG00000228606.3	AL139011.1	lncRNA	17	333	295	0.7077	0.2519	0.2667
ENSG00000228607.2	CLDN25	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000228610.1	PDCL2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228611.2	HNF4GP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228612.2	HK2P1	processed_pseudogene	1	0	1	0.0209	0.0074	0.0079
ENSG00000228613.1	AC141930.1	lncRNA	2	2	0	0.1455	0.0518	0.0549
ENSG00000228615.1	CENPNP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228618.1	AC012462.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228620.1	Z97056.1	lncRNA	0	3	10	0.0000	0.0000	0.0000
ENSG00000228622.1	Z82198.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228623.6	ZNF883	transcribed_unprocessed_pseudogene	1	0	1	0.0102	0.0036	0.0038
ENSG00000228624.7	HDAC2-AS2	lncRNA	9	7	6	0.0638	0.0227	0.0241
ENSG00000228625.1	AL451047.1	lncRNA	1	1	0	0.0703	0.0250	0.0265
ENSG00000228626.1	AC245100.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228627.2	AC009468.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228629.2	AC092295.1	lncRNA	1	2	1	0.1318	0.0469	0.0497
ENSG00000228630.5	HOTAIR	lncRNA	21	12	16	0.4616	0.1643	0.1740
ENSG00000228634.1	AL136115.1	lncRNA	1	1	0	0.1106	0.0394	0.0417
ENSG00000228636.3	LINC02663	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228638.1	FCF1P2	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228639.8	ROCR	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228643.1	AC079779.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228645.2	PHKG1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228646.3	RPL31P13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228648.1	AL353747.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228649.9	SNHG26	lncRNA	66	40	29	0.6332	0.2253	0.2387
ENSG00000228650.2	AC008940.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228653.2	HNRNPCP7	processed_pseudogene	19	8	12	1.2008	0.4274	0.4526
ENSG00000228655.7	AC079793.1	lncRNA	1	1	0	0.0170	0.0061	0.0064
ENSG00000228656.1	MYO5BP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228657.1	RPL23AP58	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228658.1	AL772202.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228659.1	LINC01201	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228660.1	VN1R35P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228661.1	STIM1-AS1	lncRNA	5	35	38	0.5789	0.2060	0.2182
ENSG00000228663.1	PSMD10P1	processed_pseudogene	8	6	2	0.6719	0.2391	0.2533
ENSG00000228664.1	AL513480.1	processed_pseudogene	1	1	0	0.1119	0.0398	0.0422
ENSG00000228665.2	BX679664.1	processed_pseudogene	4	2	2	0.9043	0.3218	0.3409
ENSG00000228666.1	KRT18P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228667.1	AL157385.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228668.1	TRGV5P	TR_V_pseudogene	16	9	7	2.5852	0.9201	0.9744
ENSG00000228669.2	LINC00448	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228670.4	NANOGP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228672.4	PROB1	protein_coding	193	91	102	2.4461	0.8706	0.9220
ENSG00000228674.4	PPIAP59	processed_pseudogene	2	2	0	0.2320	0.0826	0.0875
ENSG00000228675.1	AC006482.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228677.1	TTC3-AS1	lncRNA	1	283	303	0.0521	0.0186	0.0197
ENSG00000228679.1	AL034347.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228680.1	AC004692.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228681.1	AC008072.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228683.1	AC016820.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228685.1	AL365356.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228686.2	AL590723.1	lncRNA	7	2	5	0.6365	0.2265	0.2399
ENSG00000228687.1	AL035407.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228688.1	COL11A2P1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228689.8	AL355997.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228692.2	AL445307.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228694.1	MTND4P18	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228695.10	CES1P1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228696.10	ARL17B	protein_coding	27	16	13	0.1499	0.0533	0.0565
ENSG00000228697.4	AL023755.1	lncRNA	1	0	1	0.0135	0.0048	0.0051
ENSG00000228700.1	AC010655.1	processed_pseudogene	2	2	0	0.3918	0.1394	0.1477
ENSG00000228701.2	TNKS2-AS1	lncRNA	2	1	2	0.1147	0.0408	0.0432
ENSG00000228702.1	AL645998.1	processed_pseudogene	2	1	1	0.3316	0.1180	0.1250
ENSG00000228703.1	AL355310.2	lncRNA	0	239	249	0.0000	0.0000	0.0000
ENSG00000228705.2	LINC00659	lncRNA	45	25	20	1.6911	0.6019	0.6374
ENSG00000228707.1	AL691426.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228708.1	AL109763.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228709.1	LINC02575	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228711.1	AC004006.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228714.4	AL691420.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228716.7	DHFR	protein_coding	427	260	272	5.5369	1.9706	2.0870
ENSG00000228717.1	AF013593.1	processed_pseudogene	1	0	1	0.0385	0.0137	0.0145
ENSG00000228718.2	LINC02521	lncRNA	3	1	3	0.0937	0.0334	0.0353
ENSG00000228719.1	AL022313.2	lncRNA	2	2	0	0.3075	0.1094	0.1159
ENSG00000228721.1	AC016909.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228723.6	SRGAP3-AS2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228725.3	MTND2P12	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228727.9	SAPCD1	protein_coding	8	6	2	0.3365	0.1197	0.1268
ENSG00000228728.1	PPIAP91	processed_pseudogene	1	0	1	0.1158	0.0412	0.0436
ENSG00000228729.1	AL627308.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228730.2	LINC02013	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228734.2	AC096543.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228735.1	AC011228.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228737.2	AC008781.1	lncRNA	0	239	217	0.0000	0.0000	0.0000
ENSG00000228739.1	AL162384.1	lncRNA	1	0	1	0.1146	0.0408	0.0432
ENSG00000228740.3	GABRG3-AS1	lncRNA	2	2	0	0.0399	0.0142	0.0151
ENSG00000228741.2	AL445985.1	lncRNA	5	2	3	0.1662	0.0591	0.0626
ENSG00000228742.11	LINC02577	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228744.1	RPS3AP30	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228748.2	AL450306.1	lncRNA	2	246	253	0.0324	0.0115	0.0122
ENSG00000228750.7	LINC01672	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228751.1	AC004022.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228753.1	EIF4BP2	processed_pseudogene	1	0	1	0.0319	0.0113	0.0120
ENSG00000228754.1	RPL13AP19	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228755.1	PABPC1P8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228757.1	AC244452.1	unprocessed_pseudogene	3	2	1	1.2170	0.4331	0.4587
ENSG00000228759.1	FAF2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228763.1	LIMS1-AS1	lncRNA	2	0	2	0.2398	0.0854	0.0904
ENSG00000228764.1	ZNF885P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228766.3	RPL7L1P8	processed_pseudogene	3	0	3	0.2316	0.0824	0.0873
ENSG00000228767.1	KRT8P18	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228768.3	AC003101.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228769.1	ABCF2P2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228770.1	AC007327.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228771.1	BX510359.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228772.2	AL033539.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228775.8	WEE2-AS1	lncRNA	17	14	19	0.1456	0.0518	0.0549
ENSG00000228776.2	AC114492.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228777.2	LINC02534	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228778.2	AL513542.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228779.1	Z69666.1	lncRNA	3	1	2	0.2142	0.0762	0.0807
ENSG00000228780.2	Z92545.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228781.1	AL353705.1	processed_pseudogene	1	1	0	0.1192	0.0424	0.0449
ENSG00000228782.7	MRPL45P2	transcribed_unprocessed_pseudogene	96	37	59	2.6172	0.9315	0.9865
ENSG00000228783.1	H3P29	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228784.9	LINC00954	lncRNA	21	11	10	0.1850	0.0659	0.0698
ENSG00000228786.5	LINC00266-4P	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228787.1	NLGN4Y-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228789.8	HCG22	transcribed_unitary_pseudogene	2	2	0	0.0524	0.0187	0.0198
ENSG00000228790.1	AC245128.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228791.8	THRB-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228792.3	AL356310.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228793.2	AL033523.1	lncRNA	44	25	19	0.1628	0.0579	0.0614
ENSG00000228794.10	LINC01128	lncRNA	682	394	335	2.4875	0.8853	0.9376
ENSG00000228797.2	FAM207BP	processed_pseudogene	4	2	2	0.4531	0.1612	0.1708
ENSG00000228799.6	LINC01939	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228800.1	AL590068.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228801.6	AC064807.1	lncRNA	441	218	229	5.2408	1.8652	1.9754
ENSG00000228802.1	AC073641.1	lncRNA	4	577	579	0.5333	0.1898	0.2010
ENSG00000228803.1	MTCYBP42	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228804.5	AC072022.1	lncRNA	0	49	74	0.0000	0.0000	0.0000
ENSG00000228806.1	AC092628.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228807.1	MRPS18CP6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228808.1	HMGB3P4	processed_pseudogene	1	0	1	0.1113	0.0396	0.0419
ENSG00000228809.2	AL034428.1	lncRNA	1	1	0	0.0336	0.0120	0.0127
ENSG00000228810.1	PABPC1P11	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228812.7	LAMA5-AS1	lncRNA	12	132	119	0.8142	0.2898	0.3069
ENSG00000228814.4	AC017007.1	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228815.1	MARK2P13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228816.1	AK3P5	processed_pseudogene	1	1	0	0.1102	0.0392	0.0415
ENSG00000228817.4	BACH1-IT2	lncRNA	6	2	4	0.2658	0.0946	0.1002
ENSG00000228818.1	AL359918.1	processed_pseudogene	5	3	2	0.1051	0.0374	0.0396
ENSG00000228819.1	AL049792.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228820.2	RPSAP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228823.1	AL592309.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228824.7	MIR4500HG	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228825.1	LAMTOR3P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228826.3	AL592494.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000228827.1	AL929410.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228828.1	TLK2P2	processed_pseudogene	1	0	1	0.0255	0.0091	0.0096
ENSG00000228829.1	AC005077.3	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228830.1	AL160408.2	lncRNA	0	1230	1212	0.0000	0.0000	0.0000
ENSG00000228833.1	AC244098.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000228834.1	ATP5MFP2	processed_pseudogene	6	4	2	1.3250	0.4716	0.4994
ENSG00000228835.1	AC012123.1	lncRNA	0	1	0	0.0000	0.0000	0.0000
